1.428268491718407557e-02 -3.998419061414779097e-03 1.302955054959580306e-01 -2.500177097745642785e-02 2.322880077910568497e-01 -1.028276512223783995e-01 1.336972307755431300e-01 1.278875789428883247e-01 2.146760457692559743e-01 3.000179081087974570e-02 2.749201032209434847e-02 -9.690208602891035861e-02 1.246624512314291611e-01 -2.340090245080486686e-03 3.684279049043820420e-02 9.427446761825851451e-03 1.605391044133017142e-01 1.076247931880122966e-01 1.275316948812105916e-02 1.143803269771923592e-01 7.886923235560935885e-03 5.011100228575460225e-02 3.593017856929211495e-01 3.180274599484225195e-01 -2.581239837834438389e-02 1.684584676419613736e-01 8.468524315555228665e-02 2.824567069754818083e-01 1.431854827183074996e-01 2.448447214485850454e-01 -9.829882945073274703e-03 2.155529156559785608e-01 1.601499183664862463e-02 -5.225269704404646165e-02 -1.168897422386903501e-01 7.176296016332772698e-02 7.575197184237203452e-02 1.579472035268575936e-01 8.643064009327923458e-02 7.521398228402897956e-02 6.426457167489792177e-02 3.323699533446183157e-02 2.963212162926780538e-02 -7.312487013866672547e-02 1.387418322883085808e-01 -1.243018537447422994e-01 -5.889862745463173010e-02 1.963500800847167715e-01 3.209789728006766096e-01 -6.143833247852653612e-02 1.269843277008938509e-01 -1.909749201902917748e-01 -1.541581870589238124e-01 1.774536793541480750e-01 9.997850790160833778e-02 1.068982596362581527e-01 1.303286210018969604e-01 1.216507771312399788e-01 2.054801784092466499e-04 -9.076070956928430911e-03 9.050698235958110072e-03 5.205986146328264036e-02 -5.221690828306674304e-03 -1.038050274983477045e-01 5.085504404417828112e-02 3.480962259748188181e-02 1.135380219898834975e-02 2.431594513056816731e-01 1.533134439140630689e-02 -1.611316238364106646e-01 2.821514831171352267e-01 8.874774110031513619e-03 1.044756434639073361e-01 1.814850062299078748e-01 1.218878946319283674e-01 -3.355883065041108393e-02 1.687724689140652767e-01 -6.506507455424204167e-02 1.552536808035849258e-01 -1.399632027558904424e-02 1.897686857298034116e-02 2.132916897101352904e-01 1.100698335399026562e-02 3.321812889604743302e-01 -2.711428361560022093e-01 6.319557459889296736e-02 3.265021924009137155e-02 4.136220519167733978e-02 -1.007175610594057830e-01 9.759160706717427691e-02 -2.637742511653148880e-02 2.623771750429865768e-01 -2.550809186656471939e-02 1.702833861704909357e-01 2.278997591771720899e-01 1.703820203821814760e-01 7.613925414956401738e-02 1.514191116618196498e-01 5.163759881848600103e-02 9.212013253270284752e-02
2.134178455959673815e-01 -1.690898597040804974e-01 -2.481450002526630616e-01 -1.202123996380420057e-01 1.192840910993724080e-02 1.807699654336025752e-02 -1.031796786654627929e-01 3.562227611025668705e-02 -3.911301612754744528e-02 1.793964307312550382e-02 -1.647095274142710286e-01 1.451308869775047861e-01 -1.579648680074551004e-02 9.627319223816732663e-02 1.176192856082741017e-02 -1.359042287339086441e-01 -1.327969426515243911e-01 1.174196462284983478e-03 6.301040309696764874e-02 2.750759702955860378e-02 3.650280290629363822e-02 3.502616501722038977e-01 6.073474236194514875e-02 1.734109994322679538e-01 3.633203901177495254e-03 8.482931217945355318e-02 1.241431035120002524e-02 -1.816390209659071719e-02 -8.433340726338414695e-02 1.534053373028059220e-01 8.794177640556283260e-02 -7.871409018407943270e-02 1.132023565637160084e-02 2.025576968434126823e-01 -4.273710219287280010e-02 1.383162250111275304e-01 1.969804972120167141e-01 -3.343912699429345270e-03 1.014096293214706568e-01 -7.719877154565663036e-02 4.011930016541112587e-03 8.969572205035877821e-02 -6.814793629096416172e-02 -3.388526000736395705e-02 -1.864994919302311038e-01 1.810746736712876698e-02 2.138726820159158604e-01 9.108053896761449109e-02 3.243198962899874749e-01 1.275353578054381487e-01 -7.751758383931744989e-02 8.366259572615550311e-02 -1.662437881074115831e-01 -3.333356411234354721e-03 1.403040658043303024e-01 3.208065701623435267e-02 1.952924030556107693e-01 1.537876215768503863e-01 2.155371234048578666e-01 2.317425103954051102e-01 -3.164843780911573423e-02 3.323922953967456406e-02 -9.675673971099138515e-02 1.335877299468170298e-01 -3.859588755667232862e-02 5.108102941860301338e-03 4.038668040918413221e-02 -7.042686394851084553e-02 -9.907803339683518562e-02 6.526365943825833404e-02 -1.468205207357804187e-01 2.880063945887404442e-01 4.964182970293336272e-02 1.463584619416617993e-01 -4.436851638436947742e-04 2.475850049890495064e-01 -8.952748911451161029e-02 3.680366040701218977e-01 3.291030914626123099e-02 3.740050125937198489e-02 1.769389103968968813e-01 7.912398011940266485e-02 1.370102679418611080e-01 2.079072466132964592e-01 3.173748339157833609e-02 6.751519804850830697e-02 2.325428316939016637e-01 -6.723910992833059819e-02 1.231137201604941694e-01 2.112045853093633685e-01 -1.284322447785962162e-01 1.372612845337330967e-01 -1.304661277849782641e-01 1.265626335574056849e-01 8.651287523811883318e-03 8.308958723730203166e-02 6.446065090103984818e-02 2.131861994080417322e-01 1.472116865619075843e-01 -1.650945462189232216e-02
1.491099915990157232e-01 1.994342930544336367e-02 6.436980908095997489e-02 2.330129001192580152e-01 1.523680015459438208e-01 2.848285971130464223e-01 4.166687955665508702e-02 8.268376169939530007e-02 -1.463575318202584019e-02 -8.963131838932782147e-02 7.522211975233018821e-02 2.173097739399390549e-02 1.183381417148989811e-01 5.359049995422925095e-02 2.237647684489263433e-01 1.279627828886108903e-02 1.625659382176162515e-01 2.186472929102154517e-01 8.507419161123316864e-02 2.653059855029279296e-02 6.072630186633977412e-02 -3.189945178084026278e-02 -5.979282780134168029e-02 1.580447850234837914e-01 2.225697812339786849e-02 1.634917270649838272e-01 3.995915186760665844e-02 -1.130957883236500400e-01 1.670826253275947693e-01 1.339747231360779445e-01 1.666575792203579820e-01 8.198339729876824578e-04 -2.671362380696050420e-02 1.190337468475862054e-01 -9.284370787877267717e-02 2.018149839007503665e-01 2.494204391604706861e-01 -6.890493061557791121e-02 9.083162443844663980e-02 1.489822187456557034e-01 1.880227060667642724e-02 3.778542966701020633e-03 -2.027032221058930883e-01 2.102448284797253097e-01 -1.399249969065431420e-01 1.122439344266768779e-01 -9.984660529168522258e-02 2.417002396329479552e-01 -1.171390869606932367e-01 4.674962128576677645e-02 1.896642554416698712e-01 1.480070055088119063e-01 3.909897133541972991e-02 1.279222722357263864e-01 1.393228376084184039e-01 4.942206073314571457e-02 4.260033678967295456e-01 6.149008202611155882e-02 1.599973241776975197e-01 1.658137425876864413e-01 2.627851669758057840e-01 2.175178484731551398e-01 -7.805131596368782010e-02 1.127135789138768440e-01 6.682725418833279640e-02 4.140752358620473222e-02 5.042888975454858785e-02 9.935633244082811566e-02 5.172064294260914769e-02 1.220105345356148896e-01 -5.333553567920416849e-03 2.186765184191402644e-01 1.202566521485165518e-02 1.071185615492872834e-02 -4.803932052579371059e-02 -7.735712744073532099e-02 2.394057508986165983e-01 1.761629821778128713e-01 9.339317846287592539e-02 3.302369936295609931e-02 8.824837754892791986e-02 -1.750466483606691326e-02 2.256788509574605972e-01 3.050730308261706547e-01 5.124734022779500048e-02 -1.217369209069515540e-01 1.745400777047126928e-01 -4.702773125422121669e-02 1.812145519140938021e-01 3.621675319320379061e-02 1.613812164714062969e-01 2.457189131543110472e-01 1.524389833477331757e-01 8.126859510285668053e-02 5.596888365441016894e-02 3.249305291944932783e-01 -3.537892972954155557e-02 -8.747679753342597897e-02 1.935302073118858046e-02 1.047102646607215859e-01
2.011734772633057000e-01 2.274563539297669856e-01 -1.360723804738290521e-01 2.222909775393310527e-01 -3.156515005027672738e-02 2.237808163812960716e-01 5.555600672368032900e-02 7.613887691258791612e-02 -2.234570362490906348e-01 -5.097138379756532833e-02 -9.931441518820319225e-02 -5.806333128085176820e-02 1.461687929134417030e-01 2.282985148679385068e-01 1.319316495479809781e-01 3.792659466088233455e-01 1.225323136324053125e-01 9.219170515961587486e-02 -4.576832107169238884e-02 -1.146997219887740949e-02 1.043222229590498595e-02 -2.566948107624332509e-02 -2.365755186426535261e-02 -6.450126140568751554e-03 2.789129612363708613e-02 2.123072007130907823e-02 -5.313297061569809132e-02 -1.637325054861433205e-01 9.396480420347380624e-02 6.064683258258157794e-02 -8.331312019051484441e-02 -1.258849611737415664e-02 -7.193641183561852448e-02 1.508863978329363364e-01 -3.381068651886759424e-02 -4.420910007727238411e-02 2.727233573400581479e-01 1.461698196823666696e-01 1.736019233152566732e-01 3.222908852503272858e-02 -7.178796123960545783e-02 5.463365368184018578e-02 3.124072987053171796e-02 4.125507127294557319e-03 1.894674042400102953e-01 1.409211025484221058e-01 -3.024826699427170251e-02 4.011677569530935905e-02 1.357954363783664409e-03 6.842753218558667028e-02 1.763809948064385402e-01 -7.101109393076049381e-02 5.101139111871596382e-02 9.043695371832090324e-02 1.095133630234709499e-01 8.050913038062015858e-02 1.933732026895630396e-01 -2.246565483444862288e-02 1.150729233850210087e-01 -3.780292961389329631e-02 7.815868303260936623e-02 -1.496463030030926733e-01 2.162005355874972723e-02 -4.418377289303734856e-02 -7.167957410137471008e-02 -6.338955073559539299e-02 7.078744472029525892e-02 2.296771243420183961e-01 -7.592568920005601796e-02 1.071484653847370877e-01 -1.243178123032394611e-01 -2.680629810288727433e-02 -1.114653956013443026e-01 3.849954595841935390e-02 -2.274205724670123885e-03 6.276430919562475674e-02 2.776233132169589890e-01 1.958643966658418500e-01 -1.434621314436692052e-01 -2.778024739259810083e-03 2.113717378637965105e-01 6.227799444393686962e-02 7.598619666132870598e-02 -4.882119663873564497e-02 8.587317250344808639e-02 3.522969893536851554e-02 2.232134072610309217e-01 9.302434993903840876e-02 1.173767602304280760e-01 1.075545650462972624e-01 6.797299600309897327e-02 9.900557434724374661e-02 1.959504028705496004e-01 -7.238586755635809111e-03 6.588204524371477078e-02 -1.777185307407979920e-01 1.980935940542648266e-01 -5.355373213438700819e-02 4.701592861236898041e-02 7.531905258542480330e-02
1.321764461469038532e-01 1.016474071451325678e-01 -5.893266336229266433e-02 -9.336631086442573335e-03 2.703731141570395735e-01 -6.007263023858477879e-02 1.778401953320143253e-02 -2.649163692861894459e-02 2.373943964130987849e-01 2.693088892765049258e-01 1.728130164339039265e-01 -1.753281934193455516e-02 -4.396957009666616067e-02 3.323389465332168280e-01 2.986819967915186891e-01 4.519257109179647403e-02 1.340150470978058728e-01 7.103757483477121659e-02 2.493605884517476057e-03 -1.006228009163580711e-01 9.282029517482089098e-02 8.390394236166372199e-02 -1.513840748363584066e-01 1.671555650879151256e-01 -2.421747218300680793e-02 2.060876683267732767e-01 1.100202670545295802e-02 -8.246766408127617631e-03 1.347048696580165073e-01 -2.794793966904626781e-02 6.001440194998484967e-02 -1.143574412678830116e-01 -2.629939825048674407e-02 1.736224439810440667e-01 9.954014513046191559e-02 1.486320778385222252e-01 6.088776517455302822e-02 8.328061404658405886e-02 5.937021164316744204e-02 2.736023623850634967e-03 -3.822679840618872782e-02 2.337782580149052603e-01 1.374830242764666366e-01 9.755758304387281143e-02 3.528616203693346609e-02 -5.276250184133340904e-02 1.303978008499171171e-01 8.337863692999974985e-02 -2.713247643993095537e-02 3.974518233100857167e-01 1.477551021376368179e-01 1.479876725468566856e-01 9.420995459991304832e-02 -4.129635742735979220e-02 4.702191144850412230e-02 7.235372202214929160e-03 7.903248647348018463e-02 4.357642862876216772e-03 3.785320079115893077e-01 1.492875920901438891e-02 -4.948553749893666587e-02 2.043847467115577077e-01 3.294064026908746778e-02 1.239362517915641865e-01 -1.264802467737155545e-02 1.351656310684188622e-01 -7.779167439950405993e-02 1.141769723993847629e-01 -1.302217066615199981e-01 -6.733410847514799402e-02 1.029478687450613439e-01 1.461190876789071891e-01 1.509986912916654322e-01 -1.799274495781271188e-01 1.354245966980420490e-02 -4.992900389799338756e-02 4.001214196226503261e-02 -3.611237158729588281e-02 1.396958020806502998e-01 8.184343634392757250e-03 -9.680638730677275372e-02 2.595137799478058338e-01 -5.186296809410127773e-02 -4.865010071245634560e-02 9.294117576184550422e-02 1.300454172829030863e-01 -2.695151681521374409e-01 1.619390333962339446e-01 -8.898958714832207184e-02 2.797163147769450575e-02 -8.798822544379868160e-02 1.373299250795570470e-01 1.431855759377466675e-01 2.469328434730220789e-01 3.454117481279722623e-02 9.022710128802907681e-02 -4.199280770963996490e-02 1.159129124725303550e-01 1.359590734890967489e-01 4.126633383271406386e-01
3.719547757313890202e-02 6.914428368979326500e-03 1.209737099952482714e-01 1.869763184482353680e-01 1.780938328262295922e-01 2.248167228175411425e-01 1.827933037871560251e-01 1.286582142957688746e-02 1.793048697811807923e-01 -2.320781997324949109e-01 -3.101852977679965540e-02 2.147561945856474308e-01 1.332811758621000875e-01 1.931920855758915284e-02 -2.859381447329024939e-02 8.475560110861857233e-02 2.870169909280595455e-01 -1.090296035310604761e-01 -1.613325998963913155e-02 2.009080622627280044e-01 1.096395212498708638e-01 -2.269133411343353390e-02 -2.440638763624949914e-03 3.408284681880041633e-02 3.048380916312725189e-02 9.357183023716804382e-03 1.691324966252305551e-01 1.917915055677352765e-01 -6.111555479678065783e-02 2.011711617527549983e-02 1.355518433433492986e-01 1.522393216859278531e-01 1.768749368115962728e-01 -1.107138222322187338e-01 -1.386632831374952912e-01 1.781213678417010310e-02 -1.922949820724779435e-01 -2.475429420689224946e-02 -1.104095292321855548e-01 5.264716976648992769e-02 3.691791109983472152e-01 1.651610038192420360e-01 2.507408366140511102e-01 1.399205409550523527e-01 1.273847975779017205e-01 2.524938206629940424e-02 1.062514425703274396e-01 2.155106865343074107e-01 5.704281156169596634e-03 1.470201601223241616e-01 1.829249073038071716e-01 6.314805920327450084e-02 1.828476213835736885e-01 7.738640693217214983e-02 1.281483449750506765e-01 -4.325102133268243776e-02 2.108037557494118336e-02 -1.240184295039482021e-01 6.355534816921347419e-02 4.274575197624412570e-03 1.659451649765174008e-01 1.091295532067843299e-01 1.231669564803627853e-01 1.462821879666691416e-01 1.110232763923035548e-01 -1.128487887508522469e-01 1.257008301009465701e-01 -1.435521100527804572e-01 -1.343957959355450427e-01 3.492869315014625331e-02 7.010843808210631689e-02 1.505677607464282752e-01 -5.716135968599091177e-02 5.284354103016227627e-02 7.466247682879934011e-02 1.537073484311493599e-01 -2.933663583886722548e-02 3.666027478387499233e-02 1.889686857543811799e-02 3.102616064336358170e-01 9.257383733045176921e-02 8.153672788713428599e-02 -2.941495633979106239e-02 3.736338258578641991e-02 -6.115498072671718410e-02 3.508200448836608365e-02 -4.138838123400125080e-02 1.641832262637660245e-02 -6.911489544597707035e-02 6.849645841462678741e-03 2.370292858332919556e-02 1.616796377975746601e-01 -6.999420606213546669e-02 1.500970812700164886e-02 1.345404312637722144e-01 2.787455917528108840e-01 2.992146734626714988e-01 -1.079225622566799825e-01 1.367883410311130643e-01 3.124011154916099819e-01
1.144985724642548774e-01 1.259809518269019990e-01 3.729099438155449031e-03 2.429763386130363856e-02 1.002898267545702105e-01 2.861676518466720331e-01 -1.113453645357150024e-02 1.824259515699173106e-01 2.483062117114874512e-01 5.272986406510683788e-02 -1.371097152344920578e-01 3.844011235982550123e-02 2.352112446042989857e-01 6.784932857000795792e-02 5.681320334529531280e-02 1.468517259363827376e-01 -9.245252244808496722e-02 2.041753613848858867e-02 1.914330246202126662e-01 1.228966389716038277e-01 1.589031184486590087e-01 -2.908783484347897408e-02 1.429554014892767400e-01 1.277755726445700679e-01 -1.578831541959974105e-02 2.044590727387553541e-01 1.425508456494408716e-01 -7.656649043831739720e-02 1.662198654116947005e-01 -6.264857070615453827e-02 1.845236500552956960e-01 1.776162430594634967e-01 2.008816035862225069e-01 1.007263764473308038e-01 -3.766290383775741657e-02 1.380864110911831366e-01 1.686215910749279678e-01 1.069284530661868821e-02 -1.208590249004505568e-02 4.185544108412446451e-02 -2.768501420424837600e-02 -1.885450332290039555e-03 6.350245763501594087e-02 8.249048726031348033e-02 1.963899724631524846e-01 -7.183316650410298543e-02 2.968325704347164473e-01 6.507497372290221849e-02 5.156717786741357723e-03 6.600517055902442587e-03 -9.708203692047606692e-02 3.701207587293075391e-02 2.540418875696820455e-02 -9.349684287615353528e-02 2.603390426662915980e-02 1.815916096774361499e-01 6.242549984391093654e-02 8.134862162993332368e-02 3.845718045397735624e-02 2.277822211092943999e-02 1.447992022248257571e-01 -6.682907524773643027e-02 -1.063117807315431818e-01 8.147662068524519352e-03 1.152153366548502311e-01 4.107848059249667033e-02 2.071115593921691311e-01 5.692517899296677814e-02 -2.409626515464863283e-02 -1.361399747850934316e-01 -7.086644915412579349e-02 1.446845434520803719e-01 1.943164369754971921e-01 1.655158808380711305e-02 2.081237331831421733e-01 3.585230861483967163e-02 2.267562146073152651e-01 1.372526220993406654e-01 5.736384904019090070e-02 -4.845123962384743910e-02 1.448556204746274112e-01 -8.106063745591626790e-02 1.410555315563734591e-01 3.565223792548988246e-02 1.240428625666434720e-01 -1.077596525756435997e-01 7.353079342285723241e-02 -4.993675025855015548e-02 -1.208215583919134417e-01 7.332262897204544494e-02 -5.440313260186790956e-02 5.836483723551291747e-03 -3.382904052597554556e-02 -1.040839537416539395e-01 1.684285329984364921e-01 2.370553134028833414e-02 1.416037452556291321e-01 -2.037530965827717422e-01 -5.581501749648980215e-02 9.803721371233539705e-02
5.638915027087342685e-02 7.758041470438518938e-02 1.320751536730124520e-01 -1.761375652720696683e-02 -1.306346265365100068e-01 7.724548642559540823e-02 2.040773647536819890e-02 1.653874840352915349e-02 7.572593385951810474e-02 -7.245014437592128820e-02 -1.342356070438850690e-02 2.097123329116077628e-01 5.817450786664152274e-02 2.313067374601513182e-01 9.753102808620767172e-02 9.401364991662106152e-02 7.764520648049919038e-02 -1.152064528428201617e-01 9.144991090619800089e-02 1.567076339902176429e-01 3.809276557340428582e-01 9.832374085594425273e-02 4.618305919371039348e-02 2.988653096299920264e-02 -6.400661804036911207e-02 2.162673083462101631e-01 4.976517242626938425e-02 -2.036110552230635529e-02 3.467058185986679475e-03 1.800493235176002238e-01 1.414147996260495810e-01 -1.237210432664245796e-02 9.115860369327860591e-02 2.728900238473230128e-02 4.265085380412794724e-02 2.574676181791171192e-01 1.116847418219670679e-01 1.367679778485573205e-01 7.010715265039138555e-02 -5.948715563888581914e-02 6.899916344062806406e-02 -8.778457215299567684e-02 -2.047312716028939772e-01 -8.501070435195132169e-02 1.041461890145478214e-01 8.769169840122700843e-02 6.234536108058735815e-02 1.721438168629070287e-01 2.869252011402084052e-02 -1.194848621975932446e-01 1.672178049139528833e-01 -5.509999058197392885e-03 2.553888141363595543e-01 -7.380269880248116476e-02 1.344127305843935694e-01 1.119145540271567624e-02 7.058506923299955049e-02 -2.933340818733483346e-02 1.970195540083728714e-01 -1.859871382811788265e-02 -1.737499543205206498e-01 2.748812464696513691e-02 -1.113775465481387505e-01 -5.744193780811271410e-03 8.721491191210742344e-02 2.194632015356401400e-02 6.049483540558500683e-02 6.056688443330453253e-02 1.256380264346363684e-01 1.473227306603336617e-01 1.544012007020693633e-01 1.014627496968828202e-01 8.337735108062425959e-03 1.164549613773710468e-01 6.004534473407157485e-02 6.386394860246298599e-02 -1.494579646518039151e-02 1.172988420532479759e-01 1.329141797398844527e-01 1.519145867384397719e-01 2.313856067379697901e-02 2.116169582711946717e-01 -1.465555980457268481e-02 2.551370154300452997e-01 -4.427660303417360610e-02 2.148514363234166613e-01 -5.792996925324553348e-02 -5.007807247582776733e-03 -6.770628787311122609e-02 6.698617169055759435e-02 3.189444699134027505e-01 4.119156405621293010e-02 -8.342712167042409810e-02 -1.197437799958956939e-01 5.455734367330102030e-02 1.418426540535596136e-01 9.703948724309405249e-02 1.038329917899373095e-01 -9.984822210915206275e-02 1.483850114528591224e-01
4.772380400416445512e-02 2.905091709677446454e-01 -9.334060676353544972e-02 2.116799307341841463e-01 -5.867086026558526735e-02 2.393433507485931422e-02 1.506229370981772564e-01 1.200651926667754832e-02 2.390491001285987294e-01 9.305694440940751044e-02 9.540039753679611934e-03 -1.242578967130196221e-01 1.284169965913573019e-01 1.728459102837811290e-01 -1.636550810863768302e-02 6.833623989909520802e-02 1.676342304714446008e-01 3.199411022965668039e-01 1.446423563149515368e-01 1.287439400561621317e-01 1.392400454494174267e-01 1.070917513004355504e-01 1.869287471899294673e-01 3.304597859982776747e-02 1.172093675209287394e-01 -1.313742422376044106e-01 7.377037030512124949e-02 -1.018212889432741908e-01 -2.474939811905098319e-02 3.568820777149555035e-01 1.867875944123226217e-02 1.929599758680729249e-02 2.485362018198542522e-01 3.038111937415716168e-02 2.701536845642912854e-01 4.520914006477343844e-02 9.633952544531093620e-02 1.375814423069561809e-01 2.252680914552363245e-01 -8.631483608010936948e-02 3.099939817322627106e-02 8.906738201043924719e-02 9.473372014686051723e-02 7.818414861832460871e-02 -1.881541093176744561e-03 -6.204350134183569954e-02 2.229218719609247223e-01 -2.995982686836137776e-02 2.685976929423224968e-01 -6.332289054683365448e-02 1.845279568989610097e-01 1.864770637328389685e-02 4.116383933016481977e-02 4.064864806238846495e-02 7.841292340203188937e-02 -1.446308462374332193e-01 1.712087892181789750e-01 7.867070291940954363e-03 2.104997572046953674e-02 1.029699335689363560e-01 1.831343186568912540e-01 2.847444657525406014e-02 4.203664548792816757e-02 6.935970703607949317e-03 -1.004148527383083855e-01 -6.743942959694310124e-02 -1.507149918442402259e-01 2.186917876236718072e-01 -3.171714705443128002e-02 1.518098128842943761e-01 8.976227330175240438e-02 2.055858779118971136e-01 7.652017904150600069e-02 1.624025583944798123e-01 -8.120053454392983650e-03 1.371286238800946411e-02 2.681228089760250705e-02 1.861577793244952039e-02 -1.834579061547582379e-02 5.122594949268657882e-02 1.240557700511862177e-01 4.048262337838964831e-02 1.097798889813887263e-01 -1.725804094358349139e-01 1.056251732107068020e-01 7.563921583910511448e-03 -3.066389018575974013e-02 2.204128995280636438e-01 1.726040618951955596e-01 4.877343009285151076e-02 9.984200421880620735e-02 -3.111201531832377687e-02 1.687522441816359242e-01 -5.914831068872056230e-03 4.678383059627705398e-01 -7.507741386314797927e-02 1.658079695992776270e-01 -3.071275331011086296e-02 1.096175577689944558e-01 6.618884947835892985e-02
2.803618110984156253e-01 1.581670677113982404e-01 2.387333654088546753e-01 -8.076350682292779415e-02 1.504007778966331699e-01 5.456707614625636027e-02 -2.538406642767040977e-02 6.840307935350734003e-02 2.109599797688321010e-01 1.007678494159489763e-02 1.798182128020489046e-01 2.451019511733222855e-01 2.419087375361826386e-01 1.210603951487213004e-01 2.247390503659301986e-01 6.788505268977315654e-02 7.237932437982319556e-04 2.325755062812326079e-01 1.816041540338811378e-01 2.426289595139192179e-01 -1.489847488969264777e-02 9.074933576592697504e-03 9.950690886894458798e-02 2.699084987890786325e-01 -9.883518148679712456e-02 -2.674129549518892979e-02 1.909477529839977983e-01 9.860119732475938759e-02 8.285719725421791804e-02 -3.397523839561415737e-02 1.191869328199506306e-01 -6.264338485175724447e-02 2.122206774507168214e-01 -2.399347901458635801e-02 6.029742817271283029e-02 -1.386486100270341859e-01 9.323435176543588832e-02 1.286674477064235766e-01 -3.298302893654912749e-02 1.491717059464331696e-01 2.591480945082712539e-01 -4.430955583416436305e-02 2.505868512223840550e-01 -4.732349293107042387e-02 1.373412680004928721e-01 -1.859062722333021389e-03 1.058918190641566087e-01 2.353469847590567987e-01 -5.991569573339786126e-02 4.857778905302134048e-02 1.477218112340641099e-01 1.046949100785200953e-01 8.835531412300878795e-02 9.392443908347908321e-02 -1.140645227599546008e-03 1.287305376491066078e-01 -1.052934803588919110e-01 1.260784060716555743e-01 3.104674983888332518e-01 1.324909993754430637e-01 1.419523129754224344e-01 1.378618671366403647e-01 -5.778020748215251245e-02 8.618299062042052150e-02 6.147918038821720971e-02 6.593779111230432810e-02 4.182691330063610380e-01 1.313297321550833119e-01 -8.593243385418128377e-02 3.573891361412924184e-01 7.831580564620435614e-02 1.957995478788884247e-01 -1.323494666674351339e-01 1.167841562324860027e-01 1.257254143798971491e-01 -8.245626308291881257e-02 2.769829181021702391e-01 1.271992929307852460e-01 -4.686109234529799161e-02 -6.444306996352777706e-02 -3.945431546942750056e-02 1.404596471349992270e-01 2.001329395707835967e-01 1.211244462908437208e-01 2.278324624058861991e-01 2.424762039496722033e-01 6.638746674909475065e-02 1.673231246952035511e-01 9.483839117517083028e-02 7.478793589485216442e-02 1.603846523739625995e-01 3.757362025187072074e-02 8.765665816916892727e-02 2.759492287984811609e-01 -4.156158094422024440e-02 4.252624902868352291e-02 -1.361674619643724882e-01 -3.142382921877556745e-02 3.824341913038112328e-03 -8.392112753574654249e-02
